Source,Target
GMT,IGLV5-45
GMT,IGLV3-22
GMT,IGLC2
GMT,IGLC3
GMT,IGLC1
GMT,CFHR3
GMT,FCN1
GMT,MASP1
GMT,C3AR1
GMT,C4BPA
GMT,C8A
GMT,CLU
GMT,C4BPB
GMT,C8B
GMT,C4A
GMT,C8G
GMT,C4B
GMT,CR1
GMT,GZMM
GMT,MASP2
GMT,CD46
GMT,CFB
GMT,C1QC
GMT,FCN2
GMT,CRP
GMT,C1QB
GMT,CFD
GMT,FCN3
GMT,C1QA
GMT,COLEC11
GMT,C1R
GMT,COLEC10
GMT,CFI
GMT,C5AR1
GMT,CFH
GMT,C1S
GMT,C5AR2
GMT,C2
GMT,C3
GMT,C5
GMT,C6
GMT,C7
GMT,C9
GMT,MBL2
GMT,CD163
GMT,SCARA5
GMT,AMBP
GMT,HBA1
GMT,MARCO
GMT,SCGB3A2
GMT,HBB
GMT,HP
GMT,CD36
GMT,IGHA2
GMT,APOL1
GMT,IGHA1
GMT,MSR1
GMT,COLEC12
GMT,HPR
GMT,HPX
GMT,STAB1
GMT,SCARF1
GMT,SCARB1
GMT,IGFBP2
GMT,IGFBP6
GMT,IGFALS
GMT,KLK1
GMT,IGFBP5
GMT,IGFBP4
GMT,PAPPA
GMT,IGF1
GMT,IGF2
GMT,GZMH
GMT,KLK13
GMT,PAPPA2
GMT,BCHE
GMT,ACE
GMT,FFAR1
GMT,FSHB
GMT,GCG
GMT,ISL1
GMT,GNG13
GMT,AGT
GMT,CPE
GMT,LEP
GMT,REN
GMT,ACHE
GMT,PCSK2
GMT,ENPEP
GMT,PCSK1
GMT,DPP4
GMT,GNAT3
GMT,GPR119
GMT,CTSD
GMT,CPA3
GMT,ATP6AP2
GMT,MME
GMT,RAB27A
GMT,INHBA
GMT,MBOAT4
GMT,INHBC
GMT,INHBB
GMT,INHBE
GMT,GIP
GMT,ACE2
GMT,POMC
GMT,SPCS3
GMT,SPCS2
GMT,SPCS1
GMT,GNB3
GMT,GHRL
GMT,INHA
GMT,SEC11A
GMT,CPB2
GMT,CPB1
GMT,GRP
GMT,GATA4
GMT,PLA2G7
GMT,CPN1
GMT,ANPEP
GMT,FFAR4
GMT,SEC11C
GMT,CGB
GMT,TSHB
GMT,MKKS
GMT,BBS2
GMT,BBS1
GMT,TCP1
GMT,BBIP1
GMT,SSTR3
GMT,ASAP1
GMT,NPHP3
GMT,CNGA2
GMT,CNGA4
GMT,BBS9
GMT,BBS7
GMT,RAB11FIP3
GMT,BBS5
GMT,BBS4
GMT,CCT4
GMT,CCT3
GMT,CCT2
GMT,CYS1
GMT,LZTFL1
GMT,BBS10
GMT,BBS12
GMT,RP2
GMT,TTC8
GMT,SMO
GMT,UNC119B
GMT,PKD1
GMT,ARL6
GMT,ARL3
GMT,MCHR1
GMT,PKD2
GMT,ARL13B
GMT,INPP5E
GMT,PDE6D
GMT,CCT8
GMT,CCT5
GMT,ARFGEF2
GMT,FBXW5
GMT,FBXW4
GMT,FBXW9
GMT,VBP1
GMT,FBXW10
GMT,TUBB2A
GMT,GNG12
GMT,TUBA4B
GMT,FBXW2
GMT,TUBA8
GMT,CCT6B
GMT,CCT6A
GMT,TUBB2B
GMT,XRN2
GMT,GNAO1
GMT,FKBP9
GMT,TUBAL3
GMT,TUBB1
GMT,TUBA3C
GMT,DCAF7
GMT,GNGT2
GMT,GNG2
GMT,GNG4
GMT,TUBA3E
GMT,TUBB6
GMT,GNG3
GMT,GNG5
GMT,GNG8
GMT,TUBB3
GMT,GNG7
GMT,LONP2
GMT,GNAT2
GMT,AP3M1
GMT,KIFC3
GMT,GNB2
GMT,RGS11
GMT,PFDN1
GMT,PFDN2
GMT,PDCL
GMT,GNB4
GMT,FBXL3
GMT,PFDN4
GMT,SKIV2L
GMT,PFDN5
GMT,FBXL5
GMT,PFDN6
GMT,GNAZ
GMT,USP11
GMT,GNAI1
GMT,GNAI2
GMT,GNAI3
GMT,RGS6
GMT,GNG11
GMT,TUBA1C
GMT,GNG10
GMT,TUBA1B
GMT,KIF13A
GMT,FBXO4
GMT,FBXO6
GMT,CCT7
GMT,RGS7
GMT,GP6
GMT,IL3
GMT,IL2
GMT,IL5
GMT,IL3RA
GMT,LCP2
GMT,LAT
GMT,CSF2
GMT,PIK3R5
GMT,IL2RG
GMT,PIK3R6
GMT,PDPN
GMT,FCER1G
GMT,IL2RA
GMT,IL2RB
GMT,IL5RA
GMT,PIK3CG
GMT,CLEC1B
GMT,JAK3
GMT,PTCH2
GMT,WNT5A
GMT,PTCH1
GMT,WNT9A
GMT,WNT9B
GMT,WNT16
GMT,ADM2
GMT,SCT
GMT,GIPR
GMT,RAMP3
GMT,GLP1R
GMT,PTH2
GMT,WNT8B
GMT,IHH
GMT,ADM
GMT,FZD10
GMT,PTH1R
GMT,WNT8A
GMT,WNT6
GMT,WNT11
GMT,SHH
GMT,WNT1
GMT,WNT2
GMT,WNT3
GMT,WNT4
GMT,FZD2
GMT,FZD1
GMT,CD97
GMT,WNT10B
GMT,WNT10A
GMT,FZD3
GMT,GLP2R
GMT,FZD7
GMT,GCGR
GMT,WNT7A
GMT,WNT7B
GMT,FZD9
GMT,SCTR
GMT,PTH2R
GMT,ADCYAP1
GMT,PTHLH
GMT,GHRH
GMT,GNAS
GMT,CRH
GMT,RAMP1
GMT,RAMP2
GMT,CRHR1
GMT,CALCRL
GMT,WNT2B
GMT,PTH
GMT,CALCB
GMT,DHH
GMT,ADCYAP1R1
GMT,CRHR2
GMT,GHRHR
GMT,CALCR
GMT,AXIN2
GMT,PRKG2
GMT,PLCB2
GMT,PLCB3
GMT,PLCB1
GMT,NLK
GMT,MIR92B
GMT,KCNB1
GMT,CACNA2D2
GMT,MARCKS
GMT,ARL2BP
GMT,KCNS3
GMT,KCNG2
GMT,CHRM3
GMT,SLC25A4
GMT,KCNC2
GMT,ADCY5
GMT,ADCY8
GMT,ADCY6
GMT,SYT5
GMT,CACNB2
GMT,CACNB3
GMT,PRKAR1B
GMT,PRKAR1A
GMT,GNAQ
GMT,SLC25A6
GMT,SLC25A5
GMT,CACNA1A
GMT,SLC2A1
GMT,CACNA1C
GMT,ARL2
GMT,CACNA1E
GMT,CACNA1D
GMT,GNA14
GMT,GNA15
GMT,GNA11
GMT,PRKAR2A
GMT,OPRM1
GMT,PDYN
GMT,CAMK4
GMT,ADCY1
GMT,ADCY4
GMT,ADCY3
GMT,ADCY2
GMT,ADCY9
GMT,ADCY7
GMT,PDE4C
GMT,PDE4B
GMT,PDE4A
GMT,PDE4D
GMT,GNAL
GMT,PLCB4
GMT,PPP1R1B
GMT,PDE1C
GMT,PDE1B
GMT,PDE1A
GMT,ADRBK1
GMT,KCNJ5
GMT,GABRA3
GMT,GABRA2
GMT,GABRQ
GMT,KCNJ6
GMT,KCNJ10
GMT,GABBR2
GMT,GABRA1
GMT,GABBR1
GMT,KCNJ12
GMT,KCNJ9
GMT,GABRA6
GMT,GABRA5
GMT,GABRA4
GMT,KCNJ15
GMT,KCNJ16
GMT,ARHGEF9
GMT,GABRB3
GMT,GABRB2
GMT,GABRB1
GMT,GABRR3
GMT,GABRR2
GMT,GABRR1
GMT,GABRG3
GMT,GABRG2
GMT,KCNJ2
GMT,KCNJ3
GMT,KCNJ4
GMT,KCNF1
GMT,KCNG1
GMT,HCN4
GMT,KCNG3
GMT,KCNG4
GMT,KCNH1
GMT,KCNH2
GMT,KCND1
GMT,KCND2
GMT,KCND3
GMT,KCNAB1
GMT,KCNAB2
GMT,KCNAB3
GMT,KCNMA1
GMT,KCNA10
GMT,KCNV1
GMT,KCNV2
GMT,KCNMB1
GMT,KCNMB2
GMT,KCNMB3
GMT,KCNN1
GMT,KCNMB4
GMT,KCNN2
GMT,KCNN3
GMT,KCNN4
GMT,KCNJ8
GMT,KCNB2
GMT,KCNJ14
GMT,KCNS1
GMT,KCNS2
GMT,KCNK1
GMT,KCNK2
GMT,KCNK3
GMT,KCNK4
GMT,KCNK6
GMT,KCNK7
GMT,KCNC1
GMT,KCNK9
GMT,KCNC3
GMT,KCNC4
GMT,KCNH3
GMT,KCNH4
GMT,KCNH5
GMT,KCNH6
GMT,KCNK10
GMT,KCNH7
GMT,KCNH8
GMT,KCNK13
GMT,KCNK16
GMT,KCNK17
GMT,KCNK18
GMT,KCNQ1
GMT,KCNQ4
GMT,KCNQ5
GMT,HCN1
GMT,HCN3
GMT,HCN2
GMT,KCNA1
GMT,KCNA2
GMT,KCNA3
GMT,KCNA4
GMT,KCNA5
GMT,KCNA6
GMT,KCNA7
GMT,KCNJ1
GMT,GRIN2D
GMT,GRIN2C
GMT,RASGRF1
GMT,RASGRF2
GMT,CAMKK1
GMT,GRIN2A
GMT,NEFL
GMT,RTN3
GMT,LRFN4
GMT,PTPRF
GMT,LRFN3
GMT,PTPRD
GMT,LRFN5
GMT,LRFN2
GMT,LRFN1
GMT,FLOT2
GMT,FLOT1
GMT,ANXA1
GMT,ANXA2
GMT,CAV3
GMT,TPM4
GMT,TPM3
GMT,TPM2
GMT,ANXA6
GMT,SORBS1
GMT,SORBS3
GMT,MYL5
GMT,ACTA2
GMT,MYL7
GMT,MYLPF
GMT,TRIM72
GMT,DYSF
GMT,LMOD1
GMT,MYL6B
GMT,MYLK
GMT,ACTG2
GMT,CALD1
GMT,MYL10
GMT,TPM1
GMT,TMOD2
GMT,TMOD1
GMT,MYBPC2
GMT,MYBPC3
GMT,TNNC1
GMT,TNNC2
GMT,TMOD4
GMT,TMOD3
GMT,NEB
GMT,MYBPC1
GMT,DES
GMT,MYL1
GMT,TNNT1
GMT,TNNT2
GMT,MYL2
GMT,TNNT3
GMT,MYL3
GMT,MYL4
GMT,VIM
GMT,TCAP
GMT,TTN
GMT,TNNI2
GMT,TNNI3
GMT,TNNI1
GMT,ATP13A1
GMT,ATP13A2
GMT,ATP11C
GMT,ATP11B
GMT,ATP11A
GMT,FXYD1
GMT,FXYD4
GMT,FXYD3
GMT,FXYD2
GMT,ATP13A5
GMT,FXYD7
GMT,FXYD6
GMT,ATP13A4
GMT,CUTC
GMT,ATP10D
GMT,ATP1A4
GMT,ATP1A3
GMT,ATP10B
GMT,ATP1A2
GMT,ATP10A
GMT,ATP1A1
GMT,ATP2C2
GMT,ATP2C1
GMT,SLN
GMT,ATP9B
GMT,ATP9A
GMT,ATP8B4
GMT,ATP8B3
GMT,ATP8B2
GMT,ATP8B1
GMT,ATP2B4
GMT,ATP2B3
GMT,ATP2B2
GMT,ATP2B1
GMT,ATP4B
GMT,ATP4A
GMT,ATP8A2
GMT,ATP8A1
GMT,ATP12A
GMT,PLN
GMT,ATP7B
GMT,ATP7A
GMT,GUCY1A3
GMT,GUCY1A2
GMT,STIM1
GMT,PDE3B
GMT,PDE3A
GMT,ORAI1
GMT,PDE11A
GMT,NOS3
GMT,PTGIR
GMT,FGR
GMT,P2RX6
GMT,PDE10A
GMT,P2RX5
GMT,P2RX4
GMT,P2RX3
GMT,P2RX2
GMT,P2RX1
GMT,PDE5A
GMT,MRVI1
GMT,PDE9A
GMT,GUCY1B3
GMT,GUCY1B2
GMT,PDE2A
GMT,NOS1
GMT,NOS2
GMT,CACNA2D1
GMT,CACNA2D4
GMT,CACNA2D3
GMT,CACNB4
GMT,FGF14
GMT,FGF13
GMT,RANGRF
GMT,FGF12
GMT,FGF11
GMT,CACNB1
GMT,CACNA1F
GMT,CACNG7
GMT,CACNA1S
GMT,CACNG1
GMT,CACNG5
GMT,CACNG6
GMT,PSPN
GMT,PRNP
GMT,GFRA2
GMT,GFRA1
GMT,GFRA4
GMT,ARTN
GMT,GDNF
GMT,CACNA1G
GMT,CACNA1I
GMT,CACNA1H
GMT,NRTN
GMT,TAS2R50
GMT,TAS2R30
GMT,CASR
GMT,TAS2R31
GMT,TAS2R10
GMT,TAS2R13
GMT,TAS2R14
GMT,TAS2R16
GMT,TAS2R38
GMT,TAS2R39
GMT,TAS2R19
GMT,TAS2R60
GMT,TAS2R8
GMT,TAS2R7
GMT,TAS2R40
GMT,TAS2R41
GMT,TAS2R9
GMT,TAS2R20
GMT,TAS2R42
GMT,TAS2R43
GMT,TAS2R45
GMT,TAS2R46
GMT,GRM2
GMT,GRM1
GMT,GRM4
GMT,GRM3
GMT,GPRC6A
GMT,GRM6
GMT,GRM5
GMT,GRM8
GMT,GRM7
GMT,TAS1R1
GMT,TAS1R3
GMT,TAS1R2
GMT,TAS2R1
GMT,TAS2R4
GMT,TAS2R3
GMT,TAS2R5
GMT,CCL25
GMT,CCR1
GMT,CCL21
GMT,CCL20
GMT,XCL1
GMT,CXCL10
GMT,CXCL11
GMT,CXCL13
GMT,XCL2
GMT,CCL28
GMT,CCL27
GMT,CXCL9
GMT,CCL3L1
GMT,CXCL2
GMT,CXCL1
GMT,CXCL3
GMT,CX3CL1
GMT,CXCL16
GMT,CXCL6
GMT,CXCL5
GMT,CCRL2
GMT,CCR9
GMT,CCR8
GMT,CCR7
GMT,CCR5
GMT,CCR4
GMT,CCR3
GMT,XCR1
GMT,PPBP
GMT,ACKR4
GMT,ACKR3
GMT,ACKR2
GMT,CCL11
GMT,CX3CR1
GMT,CXCR6
GMT,CXCR5
GMT,CXCR2
GMT,CXCR1
GMT,CCL7
GMT,CXCR4
GMT,CXCR3
GMT,CCL5
GMT,CCL4
GMT,CCL3
GMT,CCL1
GMT,CCL19
GMT,CCR10
GMT,CCL16
GMT,GPR17
GMT,P2RY13
GMT,P2RY14
GMT,P2RY11
GMT,P2RY12
GMT,LPAR4
GMT,P2RY10
GMT,P2RY6
GMT,LPAR6
GMT,P2RY4
GMT,P2RY1
GMT,ADORA3
GMT,ADORA1
GMT,PTGFR
GMT,LTB4R
GMT,PTGER1
GMT,PTGDR2
GMT,PTGER2
GMT,PTGER3
GMT,PTGER4
GMT,CYSLTR2
GMT,TBXA2R
GMT,CYSLTR1
GMT,LTB4R2
GMT,OXER1
GMT,PTGDR
GMT,TAAR9
GMT,HTR1F
GMT,HTR1D
GMT,TAAR8
GMT,HTR1E
GMT,HTR1B
GMT,TAAR5
GMT,TAAR6
GMT,TAAR3
GMT,HTR1A
GMT,TAAR1
GMT,TAAR2
GMT,HTR5A
GMT,GPR143
GMT,CHRM4
GMT,CHRM1
GMT,CHRM2
GMT,CHRM5
GMT,HTR2C
GMT,ADRB1
GMT,HTR2A
GMT,ADRB2
GMT,HTR2B
GMT,ADRA1D
GMT,ADRB3
GMT,HTR6
GMT,ADRA1B
GMT,ADRA1A
GMT,HTR4
GMT,HRH2
GMT,HTR7
GMT,HRH1
GMT,HRH4
GMT,HRH3
GMT,DRD1
GMT,DRD2
GMT,DRD3
GMT,DRD4
GMT,DRD5
GMT,LYPLA1
GMT,ZDHHC21
GMT,GCH1
GMT,NOSIP
GMT,DHFR
GMT,PTS
GMT,CYGB
GMT,DDAH2
GMT,SPR
GMT,DDAH1
GMT,NOSTRIN
GMT,GCHFR
GMT,APOA5
GMT,MGLL
GMT,PNLIPRP2
GMT,PNLIPRP3
GMT,PNLIPRP1
GMT,ABHD5
GMT,MTTP
GMT,LMF1
GMT,LCAT
GMT,LMF2
GMT,PLTP
GMT,NPC1L1
GMT,AMN
GMT,CUBN
GMT,ABCA1
GMT,PLIN1
GMT,CEL
GMT,FABP2
GMT,FABP3
GMT,NCEH1
GMT,FABP4
GMT,FABP6
GMT,FABP7
GMT,FABP9
GMT,LPA
GMT,FABP1
GMT,CETP
GMT,ZDHHC8
GMT,LIPC
GMT,FABP12
GMT,LIPG
GMT,LIPF
GMT,LIPE
GMT,LIPK
GMT,LIPJ
GMT,LIPI
GMT,LIPH
GMT,LIPN
GMT,LIPM
GMT,LDLRAP1
GMT,APOF
GMT,PLCH1
GMT,IPMK
GMT,ITPK1
GMT,ITPKC
GMT,INPP4B
GMT,MINPP1
GMT,INPP4A
GMT,SYNJ1
GMT,ITPKA
GMT,ITPKB
GMT,PLCD1
GMT,PLCH2
GMT,PLCD3
GMT,INPP1
GMT,ISYNA1
GMT,IPPK
GMT,NUDT3
GMT,INPPL1
GMT,PLD4
GMT,NUDT4
GMT,INPP5D
GMT,NUDT11
GMT,INPP5A
GMT,NUDT10
GMT,PPIP5K1
GMT,IMPA1
GMT,INPP5B
GMT,PPIP5K2
GMT,IMPA2
GMT,PLCZ1
GMT,PLCE1
GMT,INPP5J
GMT,IP6K1
GMT,IP6K3
GMT,PIKFYVE
GMT,PI4KB
GMT,PI4KA
GMT,PI4K2B
GMT,PI4K2A
GMT,MTMR1
GMT,MTMR2
GMT,TPTE
GMT,MTMR6
GMT,MTMR7
GMT,MTM1
GMT,TPTE2
GMT,SACM1L
GMT,FIG4
GMT,SYNJ2
GMT,GDPD1
GMT,PNPLA6
GMT,PNPLA7
GMT,VAC14
GMT,PITPNB
GMT,GDE1
GMT,GDPD3
GMT,PIK3C2G
GMT,GDPD5
GMT,PIK3C2B
GMT,INPP5F
GMT,INPP5K
GMT,ENPP6
GMT,SORCS3
GMT,LINGO1
GMT,OBSCN
GMT,ARHGEF4
GMT,ARHGEF2
GMT,ARHGEF3
GMT,RTN4
GMT,ARHGEF1
GMT,PRDM4
GMT,FGD1
GMT,FGD2
GMT,FGD3
GMT,AATF
GMT,FGD4
GMT,MCF2L
GMT,ECT2
GMT,NGFR
GMT,PLEKHG5
GMT,PLEKHG2
GMT,ARHGEF16
GMT,MCF2
GMT,ARHGEF17
GMT,OMG
GMT,NGF
GMT,TIAM2
GMT,NGFRAP1
GMT,NET1
GMT,ARHGAP4
GMT,AKAP13
GMT,ABR
GMT,ARHGDIA
GMT,WWC1
GMT,AMOT
GMT,SAV1
GMT,STK3
GMT,MOB1A
GMT,STK4
GMT,LATS2
GMT,TJP2
GMT,LATS1
GMT,MOB1B
GMT,DVL2
GMT,AMOTL1
GMT,AMOTL2
GMT,BMX
GMT,MAPT
GMT,DSG1
GMT,GAS2
GMT,DSG2
GMT,DSG3
GMT,PKP1
GMT,SATB1
GMT,HMGB2
GMT,HIST1H1E
GMT,HIST1H1A
GMT,HIST1H1B
GMT,HIST1H1C
GMT,HIST1H1D
GMT,DSP
GMT,DFFB
GMT,DFFA
GMT,BCAP31
GMT,DBNL
GMT,OCLN
GMT,STK24
GMT,H1F0
GMT,ACIN1
GMT,DNM1L
GMT,TIMM23
GMT,TIMM22
GMT,TIMM21
GMT,CS
GMT,COQ2
GMT,ACO2
GMT,ATP5A1
GMT,TIMM13
GMT,TIMM10
GMT,TAZ
GMT,TIMM50
GMT,LDHD
GMT,ATP5B
GMT,PMPCB
GMT,PMPCA
GMT,TIMM8B
GMT,TIMM8A
GMT,MTX2
GMT,IDH3G
GMT,PAM16
GMT,GFER
GMT,TIMM44
GMT,BCS1L
GMT,DNAJC19
GMT,TIMM10B
GMT,FXN
GMT,TIMM9
GMT,COX17
GMT,HSCB
GMT,HSPD1
GMT,ATP5G1
GMT,SAMM50
GMT,CHCHD4
GMT,GRPEL2
GMT,GRPEL1
GMT,TIMM17B
GMT,TIMM17A
GMT,MTX1
GMT,CYC1
GMT,CHCHD2
GMT,BMPR2
GMT,SMAD5
GMT,NOG
GMT,SMAD1
GMT,FSTL1
GMT,CHRDL1
GMT,SMAD6
GMT,SMAD9
GMT,ACVR2B
GMT,ACVR2A
GMT,GREM2
GMT,ZFYVE16
GMT,BMPR1A
GMT,BMPR1B
GMT,CER1
GMT,LEFTY2
GMT,LEFTY1
GMT,GDF1
GMT,FOXH1
GMT,ACVR1C
GMT,FOXO3
GMT,PCSK6
GMT,ACVR1B
GMT,CFC1
GMT,DRAP1
GMT,NODAL
GMT,ATP6V1G1
GMT,ATP6V0C
GMT,ATP6V1G2
GMT,ATP6V0E1
GMT,ATP6V1G3
GMT,ATP6V0B
GMT,ATP6V0E2
GMT,ATP6V1E1
GMT,ATP6AP1
GMT,CYBRD1
GMT,MCOLN1
GMT,TF
GMT,LCN2
GMT,ATP6V0D2
GMT,STEAP2
GMT,ABCG2
GMT,ATP6V1B1
GMT,ATP6V1B2
GMT,ATP6V1A
GMT,ATP6V1D
GMT,SLC46A1
GMT,TCIRG1
GMT,SLC22A17
GMT,HMOX1
GMT,ATP6V0A4
GMT,HMOX2
GMT,FLVCR1
GMT,ATP6V1F
GMT,ATP6V1E2
GMT,ATP6V1C1
GMT,ATP6V0A1
GMT,ATP6V1C2
GMT,ATP6V0A2
GMT,TRPV3
GMT,TRPV4
GMT,TRPV1
GMT,TRPV2
GMT,SLC9B1
GMT,TRPC4AP
GMT,SLC9B2
GMT,SCNN1G
GMT,OSTM1
GMT,SCNN1D
GMT,TRPV5
GMT,TRPV6
GMT,SCNN1B
GMT,SCNN1A
GMT,NALCN
GMT,BEST3
GMT,BEST4
GMT,BEST1
GMT,BEST2
GMT,ANO10
GMT,WNK1
GMT,WNK2
GMT,WNK3
GMT,WNK4
GMT,TTYH3
GMT,TTYH2
GMT,TTYH1
GMT,TRPM2
GMT,TRPM3
GMT,TRPM1
GMT,CLCA2
GMT,TRPM8
GMT,CLCA1
GMT,TRPM6
GMT,TRPM7
GMT,TRPM4
GMT,CLCA4
GMT,TRPM5
GMT,TRDN
GMT,TRPA1
GMT,TSC22D3
GMT,TPCN1
GMT,TPCN2
GMT,CLCN7
GMT,CLCN6
GMT,CLCN5
GMT,UNC79
GMT,SGK2
GMT,SGK3
GMT,CLCNKB
GMT,CLCNKA
GMT,ASIC5
GMT,UNC80
GMT,ASIC3
GMT,CLIC2
GMT,ASIC4
GMT,ASIC1
GMT,ASIC2
GMT,CLCA3P
GMT,WWP1
GMT,ANO9
GMT,ANO7
GMT,ANO8
GMT,MCOLN2
GMT,ANO5
GMT,MCOLN3
GMT,ANO6
GMT,ANO3
GMT,ANO4
GMT,ANO1
GMT,FKBP1B
GMT,ANO2
GMT,ASPH
GMT,RYR2
GMT,RYR3
GMT,RYR1
GMT,CLCN4
GMT,SLC9C1
GMT,CLCN3
GMT,SLC9C2
GMT,CLCN2
GMT,CLCN1
GMT,BSND
GMT,SLC17A3
GMT,PRKCH
GMT,PRKCE
GMT,DGKZ
GMT,DGKQ
GMT,DGKK
GMT,DGKI
GMT,DGKH
GMT,DGKG
GMT,DAGLA
GMT,DAGLB
GMT,DGKE
GMT,DGKD
GMT,DGKB
GMT,DGKA
GMT,ABHD6
GMT,ABHD12
GMT,PCYT1A
GMT,PCYT1B
GMT,CHKB
GMT,CHKA
GMT,ABHD3
GMT,PHOSPHO1
GMT,LPIN1
GMT,CHPT1
GMT,CEPT1
GMT,LPIN2
GMT,LPIN3
GMT,PEMT
GMT,PLA2G12A
GMT,PLA2G2E
GMT,PLA2G2F
GMT,PLA2G2D
GMT,PLA2G2A
GMT,PLA2G4D
GMT,DDHD1
GMT,DDHD2
GMT,GPD1
GMT,GPAM
GMT,LPCAT4
GMT,GNPAT
GMT,PLA2G10
GMT,GPD1L
GMT,PLA2G1B
GMT,LPCAT1
GMT,PLA2G5
GMT,AGPAT1
GMT,AGPAT2
GMT,PLD2
GMT,LCLAT1
GMT,PLD1
GMT,AGPAT4
GMT,AGPAT5
GMT,GPAT2
GMT,ECI1
GMT,MUT
GMT,ECHS1
GMT,HADHB
GMT,MCEE
GMT,ACADM
GMT,PCCB
GMT,ACADL
GMT,PCCA
GMT,HADHA
GMT,ACAD10
GMT,MMAA
GMT,HADH
GMT,ACAD11
GMT,DECR1
GMT,ACADS
GMT,CD320
GMT,IDH1
GMT,GIF
GMT,MCCC1
GMT,MCCC2
GMT,FDX1L
GMT,TCN2
GMT,FDX1
GMT,MMACHC
GMT,MMADHC
GMT,MTRR
GMT,MTR
GMT,ACACB
GMT,ACACA
GMT,MC2R
GMT,CYP11A1
GMT,FDXR
GMT,APOA1BP
GMT,MTHFD2
GMT,MTHFD2L
GMT,MTHFD1
GMT,SLC25A32
GMT,ALDH1L2
GMT,PANK3
GMT,PANK4
GMT,ALDH1L1
GMT,PDXK
GMT,PANK1
GMT,PANK2
GMT,SLC23A2
GMT,SLC23A1
GMT,NFS1
GMT,MTHFD1L
GMT,AASDHPPT
GMT,MTHFR
GMT,MTHFS
GMT,COASY
GMT,BTD
GMT,FASN
GMT,TCN1
GMT,MOCS3
GMT,SLC2A3
GMT,CYB5R3
GMT,FPGS
GMT,NAPRT
GMT,SLC19A1
GMT,SLC19A2
GMT,SLC19A3
GMT,SLC52A3
GMT,CYB5A
GMT,MOCS1
GMT,MOCS2
GMT,CTRC
GMT,SHMT2
GMT,SHMT1
GMT,PPCS
GMT,PPCDC
GMT,THTPA
GMT,HLCS
GMT,RFK
GMT,AOX1
GMT,ACP5
GMT,PNPO
GMT,NADK
GMT,PTGIS
GMT,MMAB
GMT,GSTO2
GMT,TPK1
GMT,MOCOS
GMT,GSTO1
GMT,NMNAT3
GMT,CYP8B1
GMT,SLC25A16
GMT,LMBRD1
GMT,NMNAT2
GMT,NMNAT1
GMT,CARKD
GMT,ABCD4
GMT,QPRT
GMT,GPHN
GMT,PTGS2
GMT,NADSYN1
GMT,NUDT12
GMT,NAMPT
GMT,DHFRL1
GMT,ENPP1
GMT,FLAD1
GMT,BHMT2
GMT,SUOX
GMT,MTAP
GMT,GCLC
GMT,BHMT
GMT,ADI1
GMT,MAT1A
GMT,TST
GMT,CTH
GMT,ETHE1
GMT,GCLM
GMT,CDO1
GMT,AHCY
GMT,MRI1
GMT,APIP
GMT,ADO
GMT,SQRDL
GMT,CSAD
GMT,CNDP2
GMT,CBS
GMT,ENOPH1
GMT,STARD4
GMT,STARD5
GMT,STARD6
GMT,SRD5A2
GMT,HSD3B1
GMT,HSD3B2
GMT,CYP24A1
GMT,CYP11B2
GMT,CYP21A2
GMT,STAR
GMT,CYP11B1
GMT,AKR1B15
GMT,LGMN
GMT,AKR1B1
GMT,HSD17B14
GMT,HSD17B12
GMT,HSD17B11
GMT,CYP19A1
GMT,HSD11B2
GMT,CYP17A1
GMT,CYP27B1
GMT,CYP2R1
GMT,HSD17B3
GMT,SRD5A1
GMT,GC
GMT,HSD11B1
GMT,PNMT
GMT,TPH2
GMT,TPH1
GMT,DDC
GMT,DIO1
GMT,ASMT
GMT,DIO2
GMT,DBH
GMT,DIO3
GMT,DUOX1
GMT,DUOX2
GMT,IYD
GMT,AANAT
GMT,TH
GMT,TPO
GMT,ACOT8
GMT,PHYH
GMT,SLC25A17
GMT,ACOX3
GMT,AMACR
GMT,ACOX2
GMT,AGPS
GMT,ACOX1
GMT,CRAT
GMT,SLC27A2
GMT,PECR
GMT,ECI2
GMT,HSD17B4
GMT,EHHADH
GMT,CROT
GMT,NUDT7
GMT,ACOXL
GMT,SCP2
GMT,NUDT19
GMT,HAO2
GMT,MLYCD
GMT,HACL1
GMT,ACAA1
GMT,ACOT9
GMT,GK
GMT,ACSL3
GMT,AGK
GMT,ACSL1
GMT,ACSL6
GMT,ACSL5
GMT,TECRL
GMT,ACSL4
GMT,SCD
GMT,TECR
GMT,ACOT2
GMT,ACOT1
GMT,ACOT7
GMT,ACOT6
GMT,ACOT4
GMT,GK3P
GMT,MOGAT3
GMT,MOGAT2
GMT,MOGAT1
GMT,ELOVL1
GMT,ELOVL2
GMT,DGAT2
GMT,ELOVL5
GMT,ELOVL6
GMT,DGAT1
GMT,OLAH
GMT,ACOT11
GMT,ELOVL3
GMT,SCD5
GMT,ELOVL4
GMT,ACOT12
GMT,ACOT13
GMT,ELOVL7
GMT,ACSF3
GMT,ACSF2
GMT,ACLY
GMT,PPT2
GMT,PPT1
GMT,ACSBG2
GMT,ACSBG1
GMT,GK2
GMT,THEM5
GMT,AGMO
GMT,MED1
GMT,CDK19
GMT,NCOA1
GMT,MED4
GMT,EBF1
GMT,MED9
GMT,MED13L
GMT,MED6
GMT,MED7
GMT,MED8
GMT,CHD9
GMT,MED17
GMT,MED16
GMT,MED19
GMT,MED18
GMT,MED13
GMT,MED12
